latitude,longitude,altitude,geometry,No.,Name,Floor,X,Y,Z
-33.90844867874875,150.93413412771542,9.53,Point,2481,R1451,GF,309001.111,6246072.132,9.53
-33.908392825170914,150.9340689026071,9.53,Point,2482,R1451,GF,308994.955,6246078.205,9.53
-33.899065132017235,150.93399908650105,14.14,Point,2483,R1452,GF,308967.683,6247112.551,14.14
-33.89912581474697,150.9340845062227,14.14,Point,2484,R1452,GF,308975.718,6247105.98,14.14
-33.89907815471168,150.93417390243462,14.14,Point,2485,R1452,GF,308983.879,6247111.432,14.14
-33.89901954150298,150.9340887571568,14.14,Point,2486,R1452,GF,308975.874,6247117.774,14.14
-33.90815787852352,150.93399395246828,8.96,Point,2487,R1453,GF,308987.5,6246104.122,8.96
-33.90822103353259,150.93406603044292,8.96,Point,2488,R1453,GF,308994.306,6246097.252,8.96
-33.908143570127145,150.93411816503945,8.96,Point,2489,R1453,GF,308998.954,6246105.94,8.96
-33.908080810402886,150.93404546113132,8.96,Point,2490,R1453,GF,308992.091,6246112.765,8.96
-33.909224761534006,150.93400329376462,9.42,Point,2491,R1455,GF,308990.745,6245985.818,9.42
-33.90926519001047,150.9340966200255,9.42,Point,2492,R1455,GF,308999.465,6245981.508,9.42
-33.90917527235432,150.9340997311677,9.42,Point,2493,R1455,GF,308999.552,6245991.486,9.42
-33.90913615691632,150.93400458892444,9.42,Point,2494,R1455,GF,308990.667,6245995.647,9.42
-33.89923438588918,150.9340140663427,13.77,Point,2495,R1456,GF,308969.446,6247093.808,13.77
-33.899309968774624,150.93406749812095,13.77,Point,2496,R1456,GF,308974.556,6247085.525,13.77
-33.89924996859405,150.93414046425318,13.77,Point,2497,R1456,GF,308981.17,6247092.315,13.77
-33.89917438573859,150.93408703244341,13.77,Point,2498,R1456,GF,308976.06,6247100.598,13.77
-33.89695199924845,150.93401837740637,19.87,Point,2499,R1457,GF,308964.752,6247346.941,19.87
-33.89695199924845,150.93401837740637,22.87,Point,2499,R1457,F 1,308964.752,6247346.941,22.87
-33.89704838310553,150.93426310554827,19.87,Point,2500,R1457,GF,308987.6,6247336.707,19.87
-33.89704838310553,150.93426310554827,22.87,Point,2500,R1457,F 1,308987.6,6247336.707,22.87
-33.8970213329504,150.934531366887,19.87,Point,2501,R1457,GF,309012.349,6247340.206,19.87
-33.8970213329504,150.934531366887,22.87,Point,2501,R1457,F 1,309012.349,6247340.206,22.87
-33.89692498367628,150.93428651872662,19.87,Point,2502,R1457,GF,308989.49,6247350.436,19.87
-33.89692498367628,150.93428651872662,22.87,Point,2502,R1457,F 1,308989.49,6247350.436,22.87
-33.89504158126119,150.934225185572,26.36,Point,2503,R1458,GF,308979.616,6247559.198,26.36
-33.89488766342712,150.93407950006244,26.36,Point,2504,R1458,GF,308965.799,6247575.997,26.36
-33.895159488002015,150.93403613630505,26.36,Point,2506,R1458,GF,308962.395,6247545.77,26.36
-33.909735977291945,150.93410527445445,9.51,Point,2507,R1459,GF,309001.316,6245929.312,9.51
-33.90977336164029,150.93402524223274,9.51,Point,2508,R1459,GF,308993.999,6245925.017,9.51
-33.909840090089894,150.9340700799818,9.51,Point,2509,R1459,GF,308998.294,6245917.7,9.51
-33.90980270571435,150.93415011224948,9.51,Point,2510,R1459,GF,309005.611,6245921.995,9.51
-33.89845874231258,150.93403787385608,15.13,Point,2511,R1461,GF,308969.917,6247179.874,15.13
-33.89845874231258,150.93403787385608,18.13,Point,2511,R1461,F 1,308969.917,6247179.874,18.13
-33.89852770801343,150.93414028602044,15.13,Point,2512,R1461,GF,308979.542,6247172.416,15.13
-33.89852770801343,150.93414028602044,18.13,Point,2512,R1461,F 1,308979.542,6247172.416,18.13
-33.89847973493116,150.93425509989098,15.13,Point,2513,R1461,GF,308990.053,6247177.95,15.13
-33.89847973493116,150.93425509989098,18.13,Point,2513,R1461,F 1,308990.053,6247177.95,18.13
-33.89841137882883,150.9341530081852,15.13,Point,2514,R1461,GF,308980.459,6247185.341,15.13
-33.89841137882883,150.9341530081852,18.13,Point,2514,R1461,F 1,308980.459,6247185.341,18.13
-33.89892260913724,150.93404352879293,14.42,Point,2515,R1462,GF,308971.475,6247128.44,14.42
-33.898989519272405,150.93409651006252,14.42,Point,2516,R1462,GF,308976.524,6247121.118,14.42
-33.89893566210874,150.93416586747242,14.42,Point,2517,R1462,GF,308982.818,6247127.22,14.42
-33.89886818513147,150.93411349457787,14.42,Point,2518,R1462,GF,308977.824,6247134.606,14.42
-33.91040825780796,150.93403513671134,10.2,Point,2519,R1463,GF,308996.331,6245854.623,10.2
-33.910474450587806,150.9340910402404,10.2,Point,2520,R1463,GF,309001.648,6245847.386,10.2
-33.91043952384551,150.93413536883406,10.2,Point,2521,R1463,GF,309005.669,6245851.342,10.2
-33.91038543800579,150.93415615140466,10.2,Point,2522,R1463,GF,309007.47,6245857.379,10.2
-33.91034447432786,150.9340921876571,10.2,Point,2523,R1463,GF,309001.464,6245861.803,10.2
-33.903214750195026,150.9342462783007,6.97,Point,2524,R1464,GF,308999.802,6246652.803,6.97
-33.903214750195026,150.9342462783007,9.97,Point,2524,R1464,F 1,308999.802,6246652.803,9.97
-33.9033332321838,150.93419580665196,6.97,Point,2525,R1464,GF,308995.399,6246639.569,6.97
-33.9033332321838,150.93419580665196,9.97,Point,2525,R1464,F 1,308995.399,6246639.569,9.97
-33.903432359287265,150.9341283918036,6.97,Point,2526,R1464,GF,308989.386,6246628.45,6.97
-33.903432359287265,150.9341283918036,9.97,Point,2526,R1464,F 1,308989.386,6246628.45,9.97
-33.903514200789125,150.9340410749169,6.97,Point,2527,R1464,GF,308981.494,6246619.211,6.97
-33.903514200789125,150.9340410749169,9.97,Point,2527,R1464,F 1,308981.494,6246619.211,9.97
-33.903605505542096,150.93408301327116,6.97,Point,2528,R1464,GF,308985.576,6246609.163,6.97
-33.903605505542096,150.93408301327116,9.97,Point,2528,R1464,F 1,308985.576,6246609.163,9.97
-33.90371094712934,150.93410175028774,6.97,Point,2529,R1464,GF,308987.544,6246597.504,6.97
-33.90371094712934,150.93410175028774,9.97,Point,2529,R1464,F 1,308987.544,6246597.504,9.97
-33.90383691656063,150.93415360119494,6.97,Point,2530,R1464,GF,308992.62,6246583.63,6.97
-33.90383691656063,150.93415360119494,9.97,Point,2530,R1464,F 1,308992.62,6246583.63,9.97
-33.90352958152307,150.93425109580008,6.97,Point,2531,R1464,GF,309000.95,6246617.896,6.97
-33.90352958152307,150.93425109580008,9.97,Point,2531,R1464,F 1,309000.95,6246617.896,9.97
-33.90873750488519,150.93403896539144,9.61,Point,2532,R1465,GF,308992.956,6246039.923,9.61
-33.90878025972046,150.9341419679627,9.61,Point,2533,R1465,GF,309002.576,6246035.373,9.61
-33.908714378139585,150.93423519919924,9.61,Point,2534,R1465,GF,309011.05,6246042.853,9.61
-33.90867189100193,150.93413148726052,9.61,Point,2535,R1465,GF,309001.365,6246047.372,9.61
-33.89680009431162,150.9340507288488,20.43,Point,2536,R1466,GF,308967.405,6247363.848,20.43
-33.89680009431162,150.9340507288488,23.43,Point,2536,R1466,F 1,308967.405,6247363.848,23.43
-33.89680009431162,150.9340507288488,26.43,Point,2536,R1466,F 2,308967.405,6247363.848,26.43
-33.89687960681039,150.93421747009663,20.43,Point,2537,R1466,GF,308983.003,6247355.34,20.43
-33.89687960681039,150.93421747009663,23.43,Point,2537,R1466,F 1,308983.003,6247355.34,23.43
-33.89687960681039,150.93421747009663,26.43,Point,2537,R1466,F 2,308983.003,6247355.34,26.43
-33.89684416445036,150.93440362561003,20.43,Point,2538,R1466,GF,309000.14,6247359.617,20.43
-33.89684416445036,150.93440362561003,23.43,Point,2538,R1466,F 1,309000.14,6247359.617,23.43
-33.89684416445036,150.93440362561003,26.43,Point,2538,R1466,F 2,309000.14,6247359.617,26.43
-33.89676446310376,150.93423689961753,20.43,Point,2539,R1466,GF,308984.543,6247368.146,20.43
-33.89676446310376,150.93423689961753,23.43,Point,2539,R1466,F 1,308984.543,6247368.146,23.43
-33.89676446310376,150.93423689961753,26.43,Point,2539,R1466,F 2,308984.543,6247368.146,26.43
-33.893673427039644,150.93428044989983,22.77,Point,2540,R1468,GF,308981.675,6247711.034,22.77
-33.893673427039644,150.93428044989983,25.77,Point,2540,R1468,F 1,308981.675,6247711.034,25.77
-33.893673427039644,150.93428044989983,28.77,Point,2540,R1468,F 2,308981.675,6247711.034,28.77
-33.893673427039644,150.93428044989983,31.77,Point,2540,R1468,F 3,308981.675,6247711.034,31.77
-33.893712215978674,150.9340578257301,22.77,Point,2541,R1468,GF,308961.172,6247706.318,22.77
-33.893712215978674,150.9340578257301,25.77,Point,2541,R1468,F 1,308961.172,6247706.318,25.77
-33.893712215978674,150.9340578257301,28.77,Point,2541,R1468,F 2,308961.172,6247706.318,28.77
-33.893712215978674,150.9340578257301,31.77,Point,2541,R1468,F 3,308961.172,6247706.318,31.77
-33.89380276110355,150.93425766239773,22.77,Point,2542,R1468,GF,308979.856,6247696.648,22.77
-33.89380276110355,150.93425766239773,25.77,Point,2542,R1468,F 1,308979.856,6247696.648,25.77
-33.89380276110355,150.93425766239773,28.77,Point,2542,R1468,F 2,308979.856,6247696.648,28.77
-33.89380276110355,150.93425766239773,31.77,Point,2542,R1468,F 3,308979.856,6247696.648,31.77
-33.893763980822236,150.93448028651662,22.77,Point,2543,R1468,GF,309000.359,6247701.363,22.77
-33.893763980822236,150.93448028651662,25.77,Point,2543,R1468,F 1,309000.359,6247701.363,25.77
-33.893763980822236,150.93448028651662,28.77,Point,2543,R1468,F 2,309000.359,6247701.363,28.77
-33.893763980822236,150.93448028651662,31.77,Point,2543,R1468,F 3,309000.359,6247701.363,31.77
-33.9088756178716,150.93404770068494,9.66,Point,2544,R1469,GF,308994.072,6246024.622,9.66
-33.908934435145426,150.93407245192728,9.66,Point,2545,R1469,GF,308996.492,6246018.145,9.66
-33.90894318698207,150.93408137887494,9.66,Point,2546,R1469,GF,308997.337,6246017.191,9.66
-33.90896748177644,150.93412403936904,9.66,Point,2547,R1469,GF,309001.336,6246014.576,9.66
-33.908892807099946,150.93416611458002,9.66,Point,2548,R1469,GF,309005.06,6246022.936,9.66
-33.90881856880607,150.934111671431,9.66,Point,2549,R1469,GF,308999.86,6246031.068,9.66
-33.89879033005303,150.93406382674104,14.47,Point,2550,R1471,GF,308973.057,6247143.148,14.47
-33.89886167542472,150.9341188960114,14.47,Point,2551,R1471,GF,308978.309,6247135.338,14.47
-33.8987984434078,150.93418626278213,14.47,Point,2552,R1471,GF,308984.398,6247142.476,14.47
-33.89872761430193,150.93413079176426,14.47,Point,2553,R1471,GF,308979.11,6247150.228,14.47
-33.90936918490538,150.9340560105612,9.35,Point,2554,R1472,GF,308995.942,6245969.899,9.35
-33.9093969368223,150.9341649887074,9.35,Point,2555,R1472,GF,309006.081,6245967.024,9.35
-33.90930775620021,150.93419375554603,9.35,Point,2556,R1472,GF,309008.542,6245976.968,9.35
-33.9092794474216,150.93408598053358,9.35,Point,2557,R1472,GF,308998.513,6245979.907,9.35
-33.896654213606,150.93407937739394,21.16,Point,2558,R1473,GF,308969.729,6247380.08,21.16
-33.896654213606,150.93407937739394,24.16,Point,2558,R1473,F 1,308969.729,6247380.08,24.16
-33.896654213606,150.93407937739394,27.16,Point,2558,R1473,F 2,308969.729,6247380.08,27.16
-33.896654213606,150.93407937739394,30.16,Point,2558,R1473,F 3,308969.729,6247380.08,30.16
-33.89674401261989,150.93424386986592,21.16,Point,2559,R1473,GF,308985.142,6247370.427,21.16
-33.89674401261989,150.93424386986592,24.16,Point,2559,R1473,F 1,308985.142,6247370.427,24.16
-33.89674401261989,150.93424386986592,27.16,Point,2559,R1473,F 2,308985.142,6247370.427,27.16
-33.89674401261989,150.93424386986592,30.16,Point,2559,R1473,F 3,308985.142,6247370.427,30.16
-33.89669184076375,150.93442983389644,21.16,Point,2560,R1473,GF,309002.224,6247376.559,21.16
-33.89669184076375,150.93442983389644,24.16,Point,2560,R1473,F 1,309002.224,6247376.559,24.16
-33.89669184076375,150.93442983389644,27.16,Point,2560,R1473,F 2,309002.224,6247376.559,27.16
-33.89669184076375,150.93442983389644,30.16,Point,2560,R1473,F 3,309002.224,6247376.559,30.16
-33.89660188895118,150.9342653558181,21.16,Point,2561,R1473,GF,308986.812,6247386.229,21.16
-33.89660188895118,150.9342653558181,24.16,Point,2561,R1473,F 1,308986.812,6247386.229,24.16
-33.89660188895118,150.9342653558181,27.16,Point,2561,R1473,F 2,308986.812,6247386.229,27.16
-33.89660188895118,150.9342653558181,30.16,Point,2561,R1473,F 3,308986.812,6247386.229,30.16
-33.91019239444114,150.93407056316445,10.11,Point,2562,R1474,GF,308999.125,6245878.629,10.11
-33.91026890966556,150.93410056523265,10.11,Point,2563,R1474,GF,309002.07,6245870.199,10.11
-33.91024903246755,150.93419758682407,10.11,Point,2564,R1474,GF,309010.997,6245872.584,10.11
-33.91017330068399,150.93416752250656,10.11,Point,2565,R1474,GF,309008.048,6245880.927,10.11
-33.898621643450454,150.93408319722434,14.64,Point,2566,R1475,GF,308974.472,6247161.892,14.64
-33.8986865721258,150.93414921271838,14.64,Point,2567,R1475,GF,308980.722,6247154.814,14.64
-33.89864358084598,150.93423473282408,14.64,Point,2568,R1475,GF,308988.535,6247159.741,14.64
-33.89857882431894,150.934168226552,14.64,Point,2569,R1475,GF,308982.24,6247166.799,14.64
-33.89345123466987,150.93419394648382,22.81,Point,2570,R1476,GF,308973.179,6247735.515,22.81
-33.893524444119116,150.93409621992757,22.81,Point,2571,R1476,GF,308964.304,6247727.214,22.81
-33.89361929078511,150.93417890732786,22.81,Point,2572,R1476,GF,308972.163,6247716.849,22.81
-33.89354593900424,150.93427621567457,22.81,Point,2573,R1476,GF,308980.999,6247725.165,22.81
-33.90232198761428,150.93410402607446,9.89,Point,2574,R1479,GF,308984.655,6246751.549,9.89
-33.902440957800145,150.934165420531,9.89,Point,2575,R1479,GF,308990.598,6246738.469,9.89
-33.90234512280598,150.93427105678313,9.89,Point,2576,R1479,GF,309000.153,6246749.294,9.89
-33.90222629724179,150.93420968037725,9.89,Point,2577,R1479,GF,308994.212,6246762.358,9.89
-33.896488859422476,150.93410927414354,22.41,Point,2578,R1480,GF,308972.125,6247398.474,22.41
-33.896488859422476,150.93410927414354,25.41,Point,2578,R1480,F 1,308972.125,6247398.474,25.41
-33.896488859422476,150.93410927414354,28.41,Point,2578,R1480,F 2,308972.125,6247398.474,28.41
-33.896488859422476,150.93410927414354,31.41,Point,2578,R1480,F 3,308972.125,6247398.474,31.41
-33.89657631376882,150.93427643961064,22.41,Point,2579,R1480,GF,308987.78,6247389.086,22.41
-33.89657631376882,150.93427643961064,25.41,Point,2579,R1480,F 1,308987.78,6247389.086,25.41
-33.89657631376882,150.93427643961064,28.41,Point,2579,R1480,F 2,308987.78,6247389.086,28.41
-33.89657631376882,150.93427643961064,31.41,Point,2579,R1480,F 3,308987.78,6247389.086,31.41
-33.89652131344472,150.93445612433342,22.41,Point,2580,R1480,GF,309004.275,6247395.52,22.41
-33.89652131344472,150.93445612433342,25.41,Point,2580,R1480,F 1,309004.275,6247395.52,25.41
-33.89652131344472,150.93445612433342,28.41,Point,2580,R1480,F 2,309004.275,6247395.52,28.41
-33.89652131344472,150.93445612433342,31.41,Point,2580,R1480,F 3,309004.275,6247395.52,31.41
-33.89643416578734,150.93428895138175,22.41,Point,2581,R1480,GF,308988.62,6247404.874,22.41
-33.89643416578734,150.93428895138175,25.41,Point,2581,R1480,F 1,308988.62,6247404.874,25.41
-33.89643416578734,150.93428895138175,28.41,Point,2581,R1480,F 2,308988.62,6247404.874,28.41
-33.89643416578734,150.93428895138175,31.41,Point,2581,R1480,F 3,308988.62,6247404.874,31.41
-33.90859403469311,150.93410216687863,9.54,Point,2582,R1481,GF,308998.48,6246055.952,9.54
-33.90866162829588,150.93416202604874,9.54,Point,2583,R1481,GF,309004.166,6246048.567,9.54
-33.90858867221437,150.9342162473864,9.54,Point,2584,R1481,GF,309009.017,6246056.759,9.54
-33.90852126755142,150.9341563620318,9.54,Point,2585,R1481,GF,309003.329,6246064.123,9.54
-33.895593143604,150.9346634420011,26.35,Point,2587,R1482,GF,309021.378,6247498.843,26.35
-33.895593143604,150.9346634420011,29.35,Point,2587,R1482,F 1,309021.378,6247498.843,29.35
-33.895574208240554,150.9345704334223,26.35,Point,2588,R1482,GF,309012.734,6247500.77,26.35
-33.895574208240554,150.9345704334223,29.35,Point,2588,R1482,F 1,309012.734,6247500.77,29.35
-33.89552964318465,150.93434657113627,26.35,Point,2589,R1482,GF,308991.931,6247505.296,26.35
-33.89552964318465,150.93434657113627,29.35,Point,2589,R1482,F 1,308991.931,6247505.296,29.35
-33.895592994049345,150.93411373707428,26.35,Point,2590,R1482,GF,308970.539,6247497.837,26.35
-33.895592994049345,150.93411373707428,29.35,Point,2590,R1482,F 1,308970.539,6247497.837,29.35
-33.89582544629759,150.934401739165,26.35,Point,2592,R1482,GF,308997.693,6247472.593,26.35
-33.89582544629759,150.934401739165,29.35,Point,2592,R1482,F 1,308997.693,6247472.593,29.35
-33.90178832293185,150.93411456751016,8.9,Point,2593,R1483,GF,308984.439,6246810.754,8.9
-33.90193061704872,150.93421504127556,8.9,Point,2594,R1483,GF,308994.048,6246795.16,8.9
-33.90181521736668,150.93435357859485,8.9,Point,2595,R1483,GF,309006.602,6246808.216,8.9
-33.901672835219685,150.93425322579336,8.9,Point,2596,R1483,GF,308997.004,6246823.82,8.9
-33.896313106064234,150.93412180754197,23.99,Point,2597,R1484,GF,308972.892,6247417.989,23.99
-33.896423170185656,150.93436181401574,23.99,Point,2598,R1484,GF,308995.334,6247406.229,23.99
-33.89639795026765,150.9346064247956,23.99,Point,2599,R1484,GF,309017.9,6247409.481,23.99
-33.89640043087464,150.93469304065812,23.99,Point,2600,R1484,GF,309025.916,6247409.367,23.99
-33.896353125030714,150.93481380390432,23.99,Point,2601,R1484,GF,309036.979,6247414.838,23.99
-33.89630750053037,150.93490847837896,23.99,Point,2602,R1484,GF,309045.633,6247420.074,23.99
-33.89621859081427,150.93501633931993,23.99,Point,2603,R1484,GF,309055.41,6247430.135,23.99
-33.896136201186415,150.934818840636,23.99,Point,2604,R1484,GF,309036.961,6247438.905,23.99
-33.896192642813745,150.93461861029235,23.99,Point,2605,R1484,GF,309018.569,6247432.273,23.99
-33.896218798155516,150.93438138431858,23.99,Point,2606,R1484,GF,308996.688,6247428.931,23.99
-33.90152747253074,150.93413860655406,8.9,Point,2607,R1485,GF,308986.08,6246839.728,8.9
-33.90160409315179,150.934228099354,8.9,Point,2608,R1485,GF,308994.527,6246831.397,8.9
-33.90154748541494,150.93433828128386,8.9,Point,2609,R1485,GF,309004.59,6246837.88,8.9
-33.901470318150274,150.93424898545763,8.9,Point,2610,R1485,GF,308996.16,6246846.272,8.9
-33.8932830938706,150.93432488615704,22.22,Point,2611,R1486,GF,308984.914,6247754.406,22.22
-33.8932830938706,150.93432488615704,25.22,Point,2611,R1486,F 1,308984.914,6247754.406,25.22
-33.8932830938706,150.93432488615704,28.22,Point,2611,R1486,F 2,308984.914,6247754.406,28.22
-33.89333543176155,150.93414505624366,22.22,Point,2612,R1486,GF,308968.399,6247748.267,22.22
-33.89333543176155,150.93414505624366,25.22,Point,2612,R1486,F 1,308968.399,6247748.267,25.22
-33.89333543176155,150.93414505624366,28.22,Point,2612,R1486,F 2,308968.399,6247748.267,28.22
-33.893429608119376,150.93430281978738,22.22,Point,2613,R1486,GF,308983.2,6247738.116,22.22
-33.893429608119376,150.93430281978738,25.22,Point,2613,R1486,F 1,308983.2,6247738.116,25.22
